21.6452,25,0.36767,0.215531,0.265331,-3.61652e-07,-1.36492e-07,2.74906e-08
21.6452,26,0.310728,0.203425,0.259216,4.32934e-07,7.27569e-09,1.1507e-07
21.6452,27,0.314952,0.0567266,0.279409,7.5728e-08,1.80316e-07,6.6234e-08
21.6452,28,0.918062,0.649222,0.253354,-8.76033e-08,-9.75806e-08,-7.56725e-08
21.6452,29,0.715312,0.305104,0.331425,-1.9643e-07,1.28481e-07,-1.70617e-08
21.6452,30,0.616904,0.493244,0.725031,-3.53312e-08,-3.17521e-09,-8.70312e-08
21.6452,31,0.649725,0.367213,0.507171,-1.8964e-08,-1.29908e-08,9.11435e-09
43.2904,0,0.696066,0.433248,0.0988271,-1.03588e-08,-8.14039e-08,2.62325e-07
43.2904,1,0.180829,0.150619,0.25918,4.36384e-07,6.1382e-08,1.06213e-07
43.2904,2,0.620909,0.175193,0.271557,-2.61183e-08,2.15977e-07,1.49327e-07
43.2904,3,0.761255,0.946505,0.0187308,-1.3203e-08,-1.10966e-07,7.98715e-08
43.2904,4,0.531942,0.406807,0.607911,2.08883e-07,2.04814e-08,-7.18686e-08
43.2904,5,0.659347,0.362057,0.305773,2.2944e-07,-3.53198e-07,2.44007e-07
43.2904,6,0.907126,0.256588,0.231516,-2.53771e-07,9.30848e-08,1.22492e-07
43.2904,7,0.943244,0.477545,0.631773,-2.46203e-07,-9.25493e-08,-3.64658e-08
43.2904,8,0.849673,0.311329,0.605659,-3.11874e-07,9.98073e-08,-3.26467e-08
43.2904,9,0.458011,0.639783,0.800115,6.67115e-07,-1.14814e-07,-5.7586e-07
43.2904,10,0.149446,0.230676,0.608452,1.65259e-07,2.46495e-08,-5.76849e-08
43.2904,11,0.502369,0.719855,0.615551,5.76653e-08,-2.99062e-07,1.0188e-07
43.2904,12,0.896775,0.616711,0.151924,-7.75218e-08,-4.09551e-08,3.25837e-07
43.2904,13,0.903584,0.471379,0.957201,-1.07025e-07,3.76615e-08,-1.97195e-07
43.2904,14,0.510899,0.640483,0.758044,-3.26013e-07,-1.57167e-07,2.04417e-07
43.2904,15,0.666185,0.0727595,0.0530831,-5.35365e-08,1.45084e-07,2.1047e-07
43.2904,16,0.96969,0.666194,0.859674,-1.5427e-07,-1.36937e-07,-9.23245e-08
43.2904,17,0.577135,0.121507,0.750904,3.01617e-08,1.8719e-07,-1.93306e-07
43.2904,18,0.408922,0.593099,0.451867,1.65446e-07,-1.42013e-07,1.05432e-07
43.2904,19,0.408137,0.0222301,0.399743,1.23896e-07,2.58912e-07,-6.33133e-08
43.2904,20,0.528461,0.0133208,0.458499,-1.38671e-07,2.56055e-07,-1.2559e-07
43.2904,21,0.0479309,0.210909,0.844186,1.25049e-07,3.33516e-08,-1.14586e-07
43.2904,22,0.662075,0.65065,0.857751,-1.21159e-07,-1.65684e-07,-2.47519e-07
43.2904,23,0.0196898,0.990474,0.137572,5.74937e-08,-6.0112e-08,3.34047e-08
43.2904,24,0.725973,0.273493,0.660682,-4.4429e-08,1.89558e-07,-2.13604e-07
43.2904,25,0.367662,0.215528,0.265331,-7.23304e-07,-2.72984e-07,5.49811e-08
43.2904,26,0.310737,0.203425,0.259219,8.65868e-07,1.45514e-08,2.30139e-07
43.2904,27,0.314954,0.0567305,0.27941,1.51456e-07,3.60632e-07,1.32468e-07
43.2904,28,0.91806,0.64922,0.253353,-1.75207e-07,-1.95161e-07,-1.51345e-07
43.2904,29,0.715308,0.305107,0.331425,-3.9286e-07,2.56962e-07,-3.41234e-08
43.2904,30,0.616904,0.493244,0.725029,-7.06623e-08,-6.35041e-09,-1.74062e-07
43.2904,31,0.649725,0.367213,0.507171,-3.7928e-08,-2.59816e-08,1.82287e-08
64.9357,0,0.696066,0.433246,0.0988327,-1.55382e-08,-1.22107e-07,3.93489e-07
64.9357,1,0.180839,0.15062,0.259182,6.5458e-07,9.2071e-08,1.59322e-07
64.9357,2,0.620908,0.175198,0.27156,-3.91764e-08,3.23969e-07,2.23992e-07
64.9357,3,0.761255,0.946503,0.0187325,-1.98046e-08,-1.66449e-07,1.19808e-07
64.9357,4,0.531946,0.406807,0.607909,3.13326e-07,3.07221e-08,-1.07803e-07
64.9357,5,0.659352,0.362049,0.305778,3.44189e-07,-5.2983e-07,3.66026e-07
64.9357,6,0.90712,0.25659,0.231519,-3.80659e-07,1.39628e-07,1.83739e-07
64.9357,7,0.943239,0.477543,0.631772,-3.69307e-07,-1.38825e-07,-5.46991e-08
64.9357,8,0.849666,0.311331,0.605658,-4.67815e-07,1.49711e-07,-4.89697e-08
64.9357,9,0.458025,0.63978,0.800102,1.00077e-06,-1.72224e-07,-8.63872e-07
64.9357,10,0.14945,0.230677,0.608451,2.47889e-07,3.69743e-08,-8.65279e-08
64.9357,11,0.50237,0.719848,0.615553,8.64977e-08,-4.48595e-07,1.52823e-07
64.9357,12,0.896773,0.61671,0.151931,-1.16281e-07,-6.14296e-08,4.88767e-07
64.9357,13,0.903582,0.47138,0.957197,-1.60539e-07,5.64926e-08,-2.95794e-07
64.9357,14,0.510892,0.64048,0.758048,-4.89116e-07,-2.3575e-07,3.06702e-07
64.9357,15,0.666184,0.0727626,0.0530877,-8.03052e-08,2.17627e-07,3.15706e-07
64.9357,16,0.969686,0.666191,0.859672,-2.31406e-07,-2.05407e-07,-1.38487e-07
64.9357,17,0.577136,0.121511,0.7509,4.52425e-08,2.80786e-07,-2.8996e-07
64.9357,18,0.408925,0.593096,0.45187,2.48171e-07,-2.13021e-07,1.58149e-07
64.9357,19,0.40814,0.0222357,0.399741,1.85846e-07,3.88371e-07,-9.497e-08
64.9357,20,0.528458,0.0133264,0.458496,-2.0801e-07,3.84085e-07,-1.88387e-07
64.9357,21,0.0479336,0.210909,0.844183,1.87573e-07,5.00275e-08,-1.71879e-07
64.9357,22,0.662073,0.650647,0.857746,-1.81742e-07,-2.48528e-07,-3.71281e-07
64.9357,23,0.019691,0.990473,0.137573,8.62407e-08,-9.01681e-08,5.01071e-08
64.9357,24,0.725972,0.273497,0.660677,-6.6642e-08,2.8434e-07,-3.20408e-07
64.9357,25,0.367646,0.215522,0.265332,-1.08521e-06,-4.0954e-07,8.24469e-08
64.9357,26,0.310756,0.203425,0.259224,1.29905e-06,2.18818e-08,3.45236e-07
64.9357,27,0.314957,0.0567383,0.279413,2.27187e-07,5.40959e-07,1.98701e-07
64.9357,28,0.918056,0.649216,0.253349,-2.62813e-07,-2.92746e-07,-2.27028e-07
64.9357,29,0.715299,0.305112,0.331424,-5.89322e-07,3.85473e-07,-5.11985e-08
64.9357,30,0.616902,0.493244,0.725025,-1.05995e-07,-9.52617e-09,-2.61094e-07
64.9357,31,0.649724,0.367212,0.507172,-5.6892e-08,-3.89722e-08,2.7344e-08
86.5809,0,0.696065,0.433244,0.0988413,-2.07175e-08,-1.62812e-07,5.24657e-07
86.5809,1,0.180853,0.150622,0.259185,8.72786e-07,1.22756e-07,2.12435e-07
86.5809,2,0.620907,0.175205,0.271565,-5.22325e-08,4.31967e-07,2.98661e-07
86.5809,3,0.761254,0.946499,0.0187351,-2.64063e-08,-2.21933e-07,1.59744e-07
86.5809,4,0.531953,0.406808,0.607907,4.17773e-07,4.09625e-08,-1.43738e-07
86.5809,5,0.65936,0.362037,0.305786,4.58999e-07,-7.06529e-07,4.88076e-07
86.5809,6,0.907112,0.256593,0.231523,-5.0755e-07,1.86173e-07,2.44987e-07
86.5809,7,0.943231,0.47754,0.631771,-4.92415e-07,-1.85101e-07,-7.29332e-08
86.5809,8,0.849656,0.311335,0.605657,-6.23767e-07,1.99614e-07,-6.52921e-08
86.5809,9,0.458047,0.639776,0.800084,1.33464e-06,-2.29638e-07,-1.15205e-06
86.5809,10,0.149455,0.230678,0.608449,3.30522e-07,4.92994e-08,-1.15372e-07
86.5809,11,0.502372,0.719839,0.615557,1.1533e-07,-5.98134e-07,2.03771e-07
86.5809,12,0.896771,0.616708,0.151942,-1.55036e-07,-8.18983e-08,6.51722e-07
86.5809,13,0.903578,0.471381,0.95719,-2.14053e-07,7.53241e-08,-3.94395e-07
86.5809,14,0.510882,0.640475,0.758055,-6.52412e-07,-3.14332e-07,4.09142e-07
86.5809,15,0.666183,0.0727673,0.0530945,-1.07075e-07,2.90171e-07,4.20945e-07
86.5809,16,0.969681,0.666187,0.859669,-3.08543e-07,-2.73878e-07,-1.84651e-07
86.5809,17,0.577137,0.121517,0.750893,6.03233e-08,3.74384e-07,-3.86617e-07
86.5809,18,0.408931,0.593091,0.451873,3.30897e-07,-2.84031e-07,2.10869e-07
86.5809,19,0.408144,0.0222441,0.399739,2.47798e-07,5.17837e-07,-1.26627e-07
86.5809,20,0.528454,0.0133347,0.458492,-2.77355e-07,5.12119e-07,-2.5119e-07
86.5809,21,0.0479377,0.21091,0.844179,2.50099e-07,6.67036e-08,-2.29173e-07
86.5809,22,0.662069,0.650641,0.857738,-2.42331e-07,-3.31373e-07,-4.95047e-07
86.5809,23,0.0196929,0.990471,0.137574,1.14988e-07,-1.20224e-07,6.68096e-08
86.5809,24,0.72597,0.273504,0.66067,-8.88522e-08,3.79127e-07,-4.27218e-07
86.5809,25,0.367623,0.215514,0.265334,-1.44761e-06,-5.46224e-07,1.09863e-07
86.5809,26,0.310784,0.203426,0.259231,1.73273e-06,2.93218e-08,4.60389e-07
86.5809,27,0.314962,0.05675,0.279417,3.02924e-07,7.21307e-07,2.64934e-07
86.5809,28,0.91805,0.64921,0.253344,-3.50425e-07,-3.9034e-07,-3.02734e-07
86.5809,29,0.715287,0.305121,0.331423,-7.85847e-07,5.14045e-07,-6.83001e-08
86.5809,30,0.6169,0.493244,0.725019,-1.41329e-07,-1.2703e-08,-3.48128e-07
86.5809,31,0.649723,0.367211,0.507172,-7.58559e-08,-5.19627e-08,3.64612e-08
108.226,0,0.696065,0.43324,0.0988526,-2.58967e-08,-2.0352e-07,6.55829e-07
108.226,1,0.180872,0.150625,0.25919,1.09101e-06,1.53434e-07,2.65556e-07
108.226,2,0.620906,0.175214,0.271571,-6.52854e-08,5.39974e-07,3.73335e-07
108.226,3,0.761254,0.946494,0.0187386,-3.30083e-08,-2.77417e-07,1.99681e-07
108.226,4,0.531962,0.406809,0.607904,5.22224e-07,5.12028e-08,-1.79674e-07
108.226,5,0.65937,0.362022,0.305797,5.73898e-07,-8.83328e-07,6.10173e-07
108.226,6,0.907101,0.256597,0.231528,-6.34446e-07,2.32719e-07,3.06236e-07
108.226,7,0.94322,0.477536,0.63177,-6.15529e-07,-2.3138e-07,-9.11687e-08
108.226,8,0.849643,0.311339,0.605656,-7.79732e-07,2.49517e-07,-8.16134e-08
108.226,9,0.458076,0.639771,0.800059,1.66882e-06,-2.87059e-07,-1.44048e-06
108.226,10,0.149462,0.230679,0.608447,4.13158e-07,6.16247e-08,-1.44218e-07
108.226,11,0.502375,0.719826,0.615561,1.44161e-07,-7.4768e-07,2.54727e-07
108.226,12,0.896768,0.616707,0.151956,-1.93785e-07,-1.02358e-07,8.14712e-07
108.226,13,0.903574,0.471382,0.957182,-2.67569e-07,9.41565e-08,-4.92999e-07
108.226,14,0.510868,0.640468,0.758064,-8.15998e-07,-3.92911e-07,5.11814e-07
108.226,15,0.66618,0.0727736,0.0531036,-1.33845e-07,3.62718e-07,5.26187e-07
108.226,16,0.969675,0.666181,0.859665,-3.85683e-07,-3.42351e-07,-2.30815e-07
108.226,17,0.577138,0.121525,0.750885,7.5404e-08,4.67987e-07,-4.83277e-07
108.226,18,0.408938,0.593085,0.451878,4.13627e-07,-3.55044e-07,2.63591e-07
108.226,19,0.408149,0.0222553,0.399737,3.09754e-07,6.47313e-07,-1.58284e-07
108.226,20,0.528448,0.0133458,0.458487,-3.46709e-07,6.4016e-07,-3.14e-07
108.226,21,0.0479431,0.210912,0.844174,3.12627e-07,8.338e-08,-2.86468e-07
108.226,22,0.662063,0.650634,0.857727,-3.02929e-07,-4.14222e-07,-6.1882e-07
108.226,23,0.0196954,0.990468,0.137575,1.43735e-07,-1.50281e-07,8.35122e-08
108.226,24,0.725968,0.273512,0.660661,-1.11058e-07,4.73921e-07,-5.34037e-07
108.226,25,0.367592,0.215502,0.265337,-1.81076e-06,-6.831e-07,1.37205e-07
108.226,26,0.310822,0.203427,0.259241,2.16716e-06,3.69267e-08,5.75624e-07
108.226,27,0.314969,0.0567656,0.279423,3.7867e-07,9.01688e-07,3.31165e-07
108.226,28,0.918043,0.649201,0.253338,-4.38047e-07,-4.87946e-07,-3.78472e-07
108.226,29,0.71527,0.305132,0.331421,-9.82466e-07,6.4271e-07,-8.54419e-08
108.226,30,0.616897,0.493243,0.725012,-1.76666e-07,-1.58816e-08,-4.35164e-07
108.226,31,0.649721,0.36721,0.507173,-9.48198e-08,-6.49528e-08,4.55813e-08
129.871,0,0.696064,0.433236,0.0988668,-3.10757e-08,-2.44233e-07,7.87009e-07
129.871,1,0.180895,0.150628,0.259196,1.30924e-06,1.84105e-07,3.18685e-07
129.871,2,0.620905,0.175226,0.271579,-7.83342e-08,6.47994e-07,4.48017e-07
129.871,3,0.761253,0.946488,0.0187429,-3.96106e-08,-3.32903e-07,2.3962e-07
129.871,4,0.531974,0.40681,0.6079,6.26683e-07,6.14427e-08,-2.15611e-07
129.871,5,0.659382,0.362003,0.30581,6.88917e-07,-1.06026e-06,7.32332e-07
129.871,6,0.907087,0.256602,0.231535,-7.61349e-07,2.79269e-07,3.67488e-07
129.871,7,0.943207,0.47753,0.631768,-7.38651e-07,-2.77661e-07,-1.09406e-07
129.871,8,0.849626,0.311344,0.605654,-9.35718e-07,2.9942e-07,-9.79334e-08
129.871,9,0.458112,0.639765,0.800027,2.0034e-06,-3.44489e-07,-1.72924e-06
129.871,10,0.149471,0.23068,0.608443,4.95798e-07,7.39505e-08,-1.73066e-07
129.871,11,0.502378,0.71981,0.615567,1.72991e-07,-8.97237e-07,3.05694e-07
129.871,12,0.896763,0.616704,0.151974,-2.32527e-07,-1.22806e-07,9.7775e-07
129.871,13,0.903568,0.471385,0.957171,-3.21087e-07,1.1299e-07,-5.91608e-07
129.871,14,0.51085,0.640459,0.758075,-9.7997e-07,-4.71486e-07,6.14796e-07
129.871,15,0.666177,0.0727815,0.053115,-1.60618e-07,4.35269e-07,6.31433e-07
129.871,16,0.969666,0.666173,0.85966,-4.62826e-07,-4.10828e-07,-2.76981e-07
129.871,17,0.57714,0.121535,0.750874,9.04848e-08,5.61595e-07,-5.79942e-07
129.871,18,0.408947,0.593077,0.451883,4.96362e-07,-4.26061e-07,3.16319e-07
129.871,19,0.408156,0.0222693,0.399733,3.71715e-07,7.76801e-07,-1.89941e-07
129.871,20,0.52844,0.0133596,0.45848,-4.16076e-07,7.6821e-07,-3.76822e-07
129.871,21,0.0479498,0.210914,0.844168,3.75156e-07,1.00057e-07,-3.43764e-07
129.871,22,0.662057,0.650625,0.857714,-3.6354e-07,-4.97076e-07,-7.42601e-07
129.871,23,0.0196985,0.990465,0.137577,1.72483e-07,-1.80338e-07,1.00215e-07
129.871,24,0.725966,0.273522,0.660649,-1.33258e-07,5.68725e-07,-6.40866e-07
129.871,25,0.367552,0.215487,0.26534,-2.17493e-06,-8.20234e-07,1.64446e-07
129.871,26,0.310869,0.203427,0.259254,2.60259e-06,4.47523e-08,6.9097e-07
129.871,27,0.314977,0.0567852,0.27943,4.54429e-07,1.08211e-06,3.97394e-07
129.871,28,0.918033,0.649191,0.25333,-5.25681e-07,-5.8557e-07,-4.54254e-07
129.871,29,0.715248,0.305146,0.33142,-1.17921e-06,7.71497e-07,-1.02637e-07
129.871,30,0.616893,0.493243,0.725002,-2.12008e-07,-1.90623e-08,-5.22204e-07
129.871,31,0.649719,0.367209,0.507174,-1.13784e-07,-7.79424e-08,5.47052e-08
151.517,0,0.696064,0.433231,0.0988839,-3.62545e-08,-2.8495e-07,9.18196e-07
151.517,1,0.180924,0.150632,0.259203,1.52751e-06,2.14764e-07,3.71825e-07
151.517,2,0.620903,0.17524,0.271589,-9.13779e-08,7.56029e-07,5.22707e-07
151.517,3,0.761252,0.946481,0.0187481,-4.62133e-08,-3.8839e-07,2.79559e-07
151.517,4,0.531987,0.406811,0.607895,7.3115e-07,7.16823e-08,-2.5155e-07
151.517,5,0.659397,0.36198,0.305826,8.04086e-07,-1.23736e-06,8.54569e-07
151.517,6,0.907071,0.256608,0.231543,-8.88262e-07,3.25823e-07,4.28742e-07
151.517,7,0.943191,0.477524,0.631765,-8.61785e-07,-3.23945e-07,-1.27645e-07
151.517,8,0.849606,0.311351,0.605652,-1.09173e-06,3.49322e-07,-1.14252e-07
151.517,9,0.458155,0.639758,0.79999,2.33851e-06,-4.0193e-07,-2.01841e-06
151.517,10,0.149482,0.230682,0.60844,5.78443e-07,8.62767e-08,-2.01918e-07
151.517,11,0.502381,0.71979,0.615573,2.0182e-07,-1.04681e-06,3.56674e-07
151.517,12,0.896758,0.616702,0.151995,-2.7126e-07,-1.4324e-07,1.14085e-06
151.517,13,0.903561,0.471387,0.957158,-3.74608e-07,1.31825e-07,-6.90221e-07
151.517,14,0.510829,0.640449,0.758088,-1.14443e-06,-5.50058e-07,7.18167e-07
151.517,15,0.666174,0.0727909,0.0531287,-1.87392e-07,5.07823e-07,7.36686e-07
151.517,16,0.969656,0.666164,0.859654,-5.39974e-07,-4.79308e-07,-3.23149e-07
151.517,17,0.577141,0.121547,0.750862,1.05565e-07,6.5521e-07,-6.76613e-07
151.517,18,0.408958,0.593068,0.45189,5.79102e-07,-4.97083e-07,3.69052e-07
151.517,19,0.408164,0.0222861,0.399729,4.33682e-07,9.06305e-07,-2.21599e-07
151.517,20,0.528431,0.0133762,0.458472,-4.85458e-07,8.9627e-07,-4.39656e-07
151.517,21,0.047958,0.210916,0.844161,4.37687e-07,1.16734e-07,-4.01061e-07
151.517,22,0.662049,0.650615,0.857698,-4.24166e-07,-5.79936e-07,-8.66393e-07
151.517,23,0.0197022,0.990461,0.137579,2.01231e-07,-2.10395e-07,1.16918e-07
151.517,24,0.725963,0.273534,0.660635,-1.55451e-07,6.63541e-07,-7.47708e-07
151.517,25,0.367505,0.215469,0.265343,-2.54035e-06,-9.57691e-07,1.91563e-07
151.517,26,0.310925,0.203428,0.259269,3.03927e-06,5.28551e-08,8.06455e-07
151.517,27,0.314987,0.0568086,0.279439,5.30202e-07,1.26259e-06,4.63621e-07
151.517,28,0.918022,0.649178,0.25332,-6.13331e-07,-6.83215e-07,-5.30091e-07
151.517,29,0.715223,0.305162,0.331417,-1.37612e-06,9.00437e-07,-1.19899e-07
151.517,30,0.616888,0.493242,0.724991,-2.47355e-07,-2.22458e-08,-6.09248e-07
151.517,31,0.649717,0.367207,0.507175,-1.32747e-07,-9.09315e-08,6.38339e-08
173.162,0,0.696063,0.433224,0.0989037,-4.14331e-08,-3.25674e-07,1.04939e-06
173.162,1,0.180957,0.150637,0.259211,1.7458e-06,2.45412e-07,4.24979e-07
173.162,2,0.620901,0.175256,0.2716,-1.04415e-07,8.64084e-07,5.97409e-07
173.162,3,0.761251,0.946473,0.0187541,-5.28165e-08,-4.43878e-07,3.195e-07
173.162,4,0.532003,0.406813,0.60789,8.35627e-07,8.19214e-08,-2.8749e-07
173.162,5,0.659414,0.361953,0.305844,9.19435e-07,-1.41466e-06,9.769e-07
173.162,6,0.907052,0.256615,0.231552,-1.01518e-06,3.72382e-07,4.9e-07
173.162,7,0.943172,0.477517,0.631762,-9.8493e-07,-3.70232e-07,-1.45887e-07
173.162,8,0.849582,0.311358,0.605649,-1.24777e-06,3.99224e-07,-1.30568e-07
173.162,9,0.458206,0.639749,0.799946,2.67424e-06,-4.59386e-07,-2.30809e-06
173.162,10,0.149494,0.230683,0.608435,6.61095e-07,9.86035e-08,-2.30772e-07
173.162,11,0.502386,0.719768,0.615581,2.30648e-07,-1.19639e-06,4.07671e-07
173.162,12,0.896752,0.616699,0.152019,-3.0998e-07,-1.63655e-07,1.30402e-06
173.162,13,0.903553,0.47139,0.957143,-4.28132e-07,1.50661e-07,-7.88841e-07
173.162,14,0.510804,0.640437,0.758104,-1.30947e-06,-6.28625e-07,8.22006e-07
173.162,15,0.66617,0.0728019,0.0531446,-2.14169e-07,5.80383e-07,8.41945e-07
173.162,16,0.969645,0.666154,0.859647,-6.17126e-07,-5.47794e-07,-3.6932e-07
173.162,17,0.577144,0.121561,0.750847,1.20646e-07,7.48833e-07,-7.73291e-07
173.162,18,0.40897,0.593057,0.451898,6.61849e-07,-5.68112e-07,4.21792e-07
173.162,19,0.408173,0.0223057,0.399724,4.95657e-07,1.03583e-06,-2.53257e-07
173.162,20,0.528421,0.0133956,0.458462,-5.54858e-07,1.02434e-06,-5.02507e-07
173.162,21,0.0479674,0.210918,0.844152,5.00222e-07,1.33412e-07,-4.58361e-07
173.162,22,0.66204,0.650602,0.857679,-4.84811e-07,-6.62803e-07,-9.90198e-07
173.162,23,0.0197066,0.990456,0.137582,2.2998e-07,-2.40453e-07,1.33621e-07
173.162,24,0.72596,0.273549,0.660619,-1.77634e-07,7.58372e-07,-8.54567e-07
173.162,25,0.36745,0.215449,0.265347,-2.9073e-06,-1.09554e-06,2.18528e-07
173.162,26,0.310991,0.203429,0.259286,3.47747e-06,6.12927e-08,9.22109e-07
173.162,27,0.314998,0.0568359,0.279449,6.05994e-07,1.44313e-06,5.29845e-07
173.162,28,0.918009,0.649163,0.253308,-7.00999e-07,-7.80887e-07,-6.05995e-07
173.162,29,0.715193,0.305182,0.331415,-1.57321e-06,1.02956e-06,-1.37242e-07
173.162,30,0.616883,0.493242,0.724978,-2.82708e-07,-2.54326e-08,-6.96297e-07
173.162,31,0.649714,0.367205,0.507177,-1.5171e-07,-1.0392e-07,7.29683e-08
194.807,0,0.696062,0.433217,0.0989264,-4.66114e-08,-3.66406e-07,1.1806e-06
194.807,1,0.180995,0.150642,0.25922,1.96412e-06,2.76045e-07,4.78148e-07
194.807,2,0.620899,0.175275,0.271613,-1.17446e-07,9.7216e-07,6.72123e-07
194.807,3,0.76125,0.946463,0.018761,-5.94202e-08,-4.99368e-07,3.59443e-07
194.807,4,0.532021,0.406814,0.607884,9.40117e-07,9.21599e-08,-3.23432e-07
194.807,5,0.659434,0.361923,0.305865,1.035e-06,-1.5922e-06,1.09934e-06
194.807,6,0.90703,0.256623,0.231562,-1.14212e-06,4.18945e-07,5.51262e-07
194.807,7,0.943151,0.477509,0.631759,-1.10809e-06,-4.16525e-07,-1.64131e-07
194.807,8,0.849555,0.311367,0.605647,-1.40384e-06,4.49125e-07,-1.46882e-07
194.807,9,0.458264,0.639739,0.799896,3.0107e-06,-5.16857e-07,-2.59836e-06
194.807,10,0.149509,0.230686,0.60843,7.43754e-07,1.10931e-07,-2.59631e-07
194.807,11,0.502391,0.719742,0.61559,2.59473e-07,-1.34599e-06,4.58685e-07
194.807,12,0.896746,0.616695,0.152048,-3.48688e-07,-1.8405e-07,1.46727e-06
194.807,13,0.903544,0.471393,0.957126,-4.81659e-07,1.69499e-07,-8.87469e-07
194.807,14,0.510776,0.640424,0.758121,-1.4752e-06,-7.07186e-07,9.26395e-07
194.807,15,0.666165,0.0728145,0.0531629,-2.40949e-07,6.52948e-07,9.47212e-07
194.807,16,0.969631,0.666142,0.859639,-6.94284e-07,-6.16285e-07,-4.15493e-07
194.807,17,0.577146,0.121578,0.750831,1.35727e-07,8.42465e-07,-8.69978e-07
194.807,18,0.408984,0.593045,0.451907,7.44604e-07,-6.39147e-07,4.74541e-07
194.807,19,0.408184,0.0223282,0.399719,5.57641e-07,1.16537e-06,-2.84916e-07
194.807,20,0.528409,0.0134178,0.458451,-6.24281e-07,1.15243e-06,-5.65376e-07
194.807,21,0.0479783,0.210921,0.844142,5.6276e-07,1.5009e-07,-5.15663e-07
194.807,22,0.662029,0.650588,0.857658,-5.45478e-07,-7.45678e-07,-1.11402e-06
194.807,23,0.0197116,0.990451,0.137585,2.58729e-07,-2.70512e-07,1.50325e-07
194.807,24,0.725956,0.273565,0.660601,-1.99808e-07,8.53221e-07,-9.61445e-07
194.807,25,0.367387,0.215425,0.265352,-3.27605e-06,-1.23384e-06,2.45315e-07
194.807,26,0.311066,0.203431,0.259306,3.91745e-06,7.01238e-08,1.03796e-06
194.807,27,0.315011,0.0568671,0.27946,6.81806e-07,1.62374e-06,5.96066e-07
194.807,28,0.917994,0.649146,0.253295,-7.88688e-07,-8.78588e-07,-6.81975e-07
194.807,29,0.715159,0.305204,0.331412,-1.77053e-06,1.1589e-06,-1.54679e-07
194.807,30,0.616877,0.493241,0.724963,-3.18068e-07,-2.86233e-08,-7.83352e-07
194.807,31,0.64971,0.367203,0.507178,-1.70674e-07,-1.16908e-07,8.21094e-08
216.452,0,0.696061,0.433209,0.098952,-5.17894e-08,-4.07145e-07,1.31183e-06
216.452,1,0.181037,0.150648,0.25923,2.18248e-06,3.06661e-07,5.31336e-07
216.452,2,0.620896,0.175296,0.271628,-1.30468e-07,1.08026e-06,7.46851e-07
216.452,3,0.761249,0.946452,0.0187688,-6.60245e-08,-5.54859e-07,3.99387e-07
216.452,4,0.532041,0.406816,0.607877,1.04462e-06,1.02398e-07,-3.59376e-07
216.452,5,0.659457,0.361888,0.305889,1.1508e-06,-1.77e-06,1.22191e-06
216.452,6,0.907005,0.256632,0.231574,-1.26907e-06,4.65515e-07,6.12528e-07
216.452,7,0.943127,0.4775,0.631756,-1.23127e-06,-4.62822e-07,-1.82379e-07
